编号,场景,文案,图片url,音频url,视频url,用户id
40464,4403,"很重要，一定要发给恋恋姐参考！
是这样的，我觉得这个巡演吧，livehouse和剧场是可以兼得的。
比如北京开lh天津开剧场，广州开lh深圳开剧场，长沙开lh武汉开剧场，南京开lh杭州开剧场，然后我们沪国自然要开两场，一场lh一场剧场。同意请呼吸！
P.S. 我将前往巡演的每一场，开周末全国可飞，谢谢",,,,我的猫儿黄白身子金镶玉
40465,4403,江浙沪吧！连开个十场！我保证满勤！,,,,敦敦是个小太阳
40466,4403,海边的个人弹唱音乐会 看着日落听着歌喝着酒,,,,Salute
40467,4403,北方哪里都行！最好来天津  ,,,,卡卡罗轩
40468,4403,浙江！浙江！浙江！,,,,初霁之阳
40469,4403,成都！（全国都巡一遍吧！,,,,小叽不哈气
40470,4403,沈阳 刘恋你要我家地址不我可以精确到楼牌号...,,,,是馨鸭
40471,4403,云南云南云南,,,,肖恩嗯呐
40472,4403,福建（求你了）,,,,心动周期不到一秒
40473,4403,长沙！大湾区！（其实无论去哪我都会尽量跟随）,,,,吃吃吃宵夜_
40474,4403,"江浙沪！（常州第一顺位）
其实还想看恋恋在香港演出，不知道为什么感觉风格很合适。如果真的开了，我要打飞的去看！",,,,风风风风晗
40475,4403,都可以，但能不能8月后才开始，俺那个时候才考完试,,,,草稻
40476,4403,贵阳！实在不行周边都可以,,,,xue
40477,4403,看恋姐您在哪儿方便，如果可以，上海买房谢谢！,,,,划
40478,4403,成都..但其实哪都行 只要我有时间天南海北我都跟哈哈哈哈,,,,imyrella
40479,4403,长沙！,,,,L&J  
40480,4403,沈阳！来东北玩！,,,,一只蛋挞
40481,4403,外国：东南亚,,,,Kims
40482,4403,香港。(或者大湾区甚至全中国哪都行，我来见你),,,,人鱼
40483,4403,寒暑假济南北京青岛天津各种北方城市都可以，开学江浙沪,,,,三三得九巨蟹
40484,4403,来常州/泰州,,,,小安娜琦
40485,4403,回成都！！,,,,予寧冬
40486,4403,跪求北京！周末或者假期好吗（鸟巢在等你doge,,,,不署名的爱意
40487,4403,杭州！,,,,这是一个憨憨的号
40488,4403,江浙沪，所有我有时间能够去的地方,,,,拖延症小王
40489,4403,宝宝求你了。北京孩子要长毛了。。,,,,小笛子lldg
40490,4403,求求再来福州吧。每年巡演都要来福州哦姐姐！,,,,温开水
40491,4403,河南郑州！,,,,昀卿
40492,4403,这个……看我以后在哪里上班好吗,,,,kiki
40493,4403,广州！广州！广州！,,,,Cc
40494,4403,先多在北京开几场好不好。然后东三省也想看演出,,,,Yuanlizhinv_lian
40495,4403,上海！上海！,,,,iFyyylx
40496,4403,广东省内都可以啊啊啊啊，如果是家门口就更好了,,,,阿熊
40497,4403,柳州！可以先吃尽兴了再唱,,,,可以喝酒_
40498,4403,深圳,,,,wLAN丸
40499,4403,西安周边都可以，尽我所能冲,,,,aoife
40500,4403,北方多点场次吧求求了,,,,末日最后一只猫
40501,4403,长沙,,,,Zest Quest Xenia
40502,4403,长沙（恋姐是否太久没有光顾我们华中）,,,,关东煮捞下
40503,4403,啥时候再来山东啊姐姐，快来青岛吧好不好,,,,18hours_PEACHY 
40504,4403,姐来天津吧 多来北方,,,,玛卡jin424
40505,4403,北京,,,,饭团团
40506,4403,沈阳！沈阳！沈阳！,,,,小羊要悄悄逃离这个失眠的世界啊
40507,4403,北京，北展剧场，音效真的好,,,,云里做梦219
40508,4403,勃朗峰山顶好嘛,,,,"不如就活个尽兴
"
40509,4403,,,,,"土豆大王
"
40510,4403,福州福州福州(;_;)姐姐好久没来了,,,,vng
40511,4403,杭州和大连！,,,,云在匆匆流淌
40512,4403,南京！姐姐来南京！也来福州好吗姐姐  ,,,,Jia
40513,4403,希望恋恋姐能多多来西南地区,,,,恋旧祎雨落
40514,4403,能不能考虑一下西北地区啊，地大物博，美景和美食都很多，恋此前的演出好像很少去西北体验一下  ,,,,暂时遗弃
40515,4403,北京,,,,小农民
40516,4403,贵阳贵阳贵阳,,,,柒予
40517,4403,广东内都ok～,,,,熊饼
40518,4403,我在辽宁很想你，欢迎多来东北,,,,心动颜究日记_锦鲤版
40519,4403,东北！！！,,,,一条好鱼
40520,4403,最爱北京和上海。,,,,小喵喵叠猫猫
40521,4403,重庆,,,,楠木头
40522,4403,乌鲁木齐乌鲁木齐乌鲁木齐！！！如果能有机会看上，在哪里都好,,,,zzztw-zzztw
40523,4403,北京！！姐 多在京津冀演几场好嘛,,,,夏天能喝到金菠萝嘛
40524,4403,北京北京北京,,,,幻想家
40525,4403,广西广西广西广西广西（南宁更好,,,,世界上最难写的就是自己的名字
40526,4403,江浙滬（上海為主）,,,,小紙
40527,4403,贵州贵州贵州贵州贵州贵州,,,,甜心奶泡芙_
40528,4403,高考之前想在天津或者再见一面 以后就能经常北京见啦 每次离别的时候大概不会那么不舍吧,,,,瑶瑶
40529,4403,老姐请来无锡,,,,般弱星跳舞的阿离
40530,4403,鸟巢,,,,LLMJ小明
40531,4403,新疆新疆新疆！,,,,Lodess云蜮
40532,4403,福州！福建都可以,,,,吃核桃不吐核桃壳
40533,4403,只要是专场 哪里都好,,,,Ly-Q-z
40534,4403,演出之余可以看到草原的地方。,,,,想退休
40535,4403,全国巡演！冲出亚洲！走向世界！,,,,明天别熬夜了吭
40536,4403,马上要去杭州了，上海什么的那一块都可以!,,,,菠萝饭不要灯笼椒
40537,4403,苏州和保定，苏州来过了那就保定吧,,,,江川送明月
40538,4403,让我们大喊江浙沪！！希望你新一岁我们可以有更多见面机会。,,,,甜甜秀秀雨_y
40539,4403,南通苏州上海无锡杭州aaa可飞，最好是苏州球球了！,,,,方掷月
40540,4403,杭州杭州杭州杭州杭州杭州杭州杭州杭州杭州杭州杭州,,,,Beesssss
40541,4403,福州！,,,,Bobi
40542,4403,我能去到的地方哪都可以（但优先东北好不好）,,,,Yohovo
40543,4403,哪里都好，只要恋恋想去,,,,刘恋琉璃鲸
40544,4403,深圳 上海梅奔 或者任意一个体育馆,,,,YKYBHL
40545,4403,大湾区（妖娆地侧躺在床上招手~~~：来啊~~~,,,,mio
40546,4403,哈尔滨,,,,沐沐1031
40547,4403,东北！辽宁！大连！沈阳！,,,,第一我不叫位
40548,4403,西安，在西安以外见到恋恋姐的次数已经十倍于西安了,,,,玫瑰终究会开
40549,4403,北京北京北京,,,,onez洋
40550,4403,江西上饶，实在不行环江西也行,,,,"小熊猫专车
"
40551,4403,西安西安（感觉是离我近点又比较合适的地方）,,,,天上有个小傻
40552,4403,呼伦贝尔！！我一定请你吃大餐！,,,,la笔小昕
40553,4403,广州深圳，大湾区多来多来！,,,,鱼鳍
40554,4403,山东吧 你好久没来了,,,,週末愉快在場
40555,4403,沈阳沈阳！沈水之阳，恋心向往！辽宁辽宁！山海有情，天辽地宁，欢迎恋姐来辽宁！（东三省都行啊，哈尔滨也能去,,,,听你眼睛里的光
40556,4403,暑假期间在河北可以见到恋恋（邯郸就更好啦）,,,,三以文
40557,4403,任何地方,,,,梓木
40558,4403,哪里都可以，你想去到的地方，我也都能到达,,,,孤独魔法
40559,4403,风里雨里东北等你,,,,張張在东北等你
40560,4403,最好在广州，广东内或广东周围也乘。,,,,刘小泳007
40561,4403,郑州！,,,,咩了个咩
40562,4403,东北！,,,,杀手
40563,4403,深圳,,,,NNNNNNK-
40564,4403,杭州,,,,鱼
40565,4403,,,,,养生小杨爱吃梨
40566,4403,明年高考后到九月前的济南和九月后的杭州,,,,BETCHA_
40567,4403,4-6月，9-12月南京，7-8月南通/上海。（求多来江浙沪）,,,,木木木茗_
40568,4403,重庆！！拜托了~,,,,恋落云卷_
40569,4403,成都！！！二巡首场还来成都要得不,,,,排了好几公里
40570,4403,沈阳沈阳沈阳我是沈阳小小代言人！,,,,林一
40571,4403,开封开封,,,,小周
40572,4403,哈尔滨，这辈子都没在哈尔滨演出过不遗憾嘛！来哈尔滨吧球球了！,,,,废纸团团
40573,4403,南通的体育会展中心，姐姐不想体验一下回开合的体育馆么，诶嘿。,,,,词不达意
40574,4403,合肥！！！如果没有也没关系，因为我自会跟着巡的。。,,,,油油油油uu
40575,4403,广州！,,,,香槟两瓶
40576,4403,我们去泉州的海边好不好,,,,土豆
40577,4403,合肥合肥合肥！（上次日落之前苏州站恋恋你答应了要来的。）自贡成都重庆（寒暑假，因为这个时候我在四川）,,,,一只会飞的猪呀_
40578,4403,国内的任何地方，只要有演出我都在场,,,,Seven
40579,4403,哈尔滨 因为工作原因我被困在这里了,,,,让我出去丸
40580,4403,郑州郑州（姐姐好久没来郑州了）,,,,迷恋
40581,4403,成都！！（每个暑假）,,,,风筝线
40582,4403,,,,,爱恋 aiai
40583,4403,我家谢谢,,,,YwY.
40584,4403,南昌，离我近一点吧,,,,小吴想一直在场
40585,4403,上学的时间最希望在武汉，寒暑假最希望在沈阳,,,,W.LIN
40586,4403,北京,,,,2229_
40587,4403,武汉,,,,肠胃炎
40588,4403,我家 反正越近越好,,,,一一站住不许跑
40589,4403,上海，济南，或者日照。,,,,Tetrahydrofuran_
40590,4403,,,,,rain
40591,4403,汉中吧，姐姐什么时候回家开一场,,,,萧个蛋挞
40592,4403,北京～,,,,回忆专宠小能喵
40593,4403,江浙沪！,,,,1105号阿念
40594,4403,上海,,,,Maxine
40595,4403,新加坡 马来西亚 & 我在的地方,,,,阿卡
40596,4403,北京,,,,夏之恋llll
40597,4403,重庆（主城区）重庆重庆重庆重庆重庆重庆重庆重庆,,,,玛卡巴卡混账到老
40598,4403,上海！,,,,ike
40599,4403,成都,,,,阿七
40600,4403,内蒙有机会吗,,,,加绒
40601,4403,上海上海,,,,大尻
40602,4403, Welcome to Shanghai!上海,,,,摇一摇
40603,4403,深圳,,,,Huan
40604,4403,大连大连,,,,马天天天
40605,4403,梦里,,,,陈xr
40606,4403,江浙沪吧，如果我还没辞职离开,,,,二哈
40607,4403,水上乐园！,,,,小蝴蝶Sylvia
40608,4403,西安，北京,,,,就酱儿
40609,4403,西安,,,,虾条
40610,4403,山东山东山东，好久好久没有来山东了,,,,理论摄影部
40611,4403,北京欢迎你～用音乐感动你～,,,,江鸟
40612,4403,天津！！北京！！,,,,薯条一盒
40613,4403,上海梅奔四面台  ,,,,和桃桃争宠
40614,4403,江苏江苏,,,,Kkxxx
40615,4403,济南济南，长沙长沙,,,,奕只屁屁桃
40616,4403,大河北！,,,,到现在你还在场
40617,4403,塔斯马尼亚,,,,女人不要生气
40618,4403,广州pls,,,,hia
40619,4403,我家（真的是在许愿了,,,,爱羽球的小耗子
40620,4403,我家客厅，站我头上唱都行,,,,不困
40621,4403,华中地区！！,,,,闻起来也不像个受
40622,4403,北京北京！,,,,KIYO
40623,4403,上海！！！,,,,范德贝克
40624,4403,成都,,,,鱼信国王13
40625,4403,哈尔滨，我也想感受一下不用赶飞机赶高铁躺卧铺就能看见刘恋的感觉哈哈哈,,,,只喜欢刘恋
40626,4403,哪里都行，我能在场就是好地方！,,,,林詩梅
40627,4403,上海苏州南宁,,,,吃悬浮
40628,4403,随便啦我自会去见她,,,,掉色蓝水母
40629,4403,哈尔滨 在东北都可以,,,,ppeuppeu(噗噗）
40630,4403,湖北武汉，北京！！！,,,,不想吃饭le
40631,4403,沈阳 之前好几次都没搓上澡，一定得多来几回,,,,躺躺（Tttt.）
40632,4403,常来东北好不好  ,,,,WiSH.
40633,4403,,,,,止望海
40634,4403,可以为刘恋去任何地方,,,,mymy
40635,4403,补偿一下我们没演成的深圳吧！或者海边日落时,,,,h一线
40636,4403,福建！！！福州厦门泉州都可以！,,,,子千
40637,4403,沈阳,,,,蜗牛壳
40638,4403,,,,,迷恋不营业
40639,4403,长沙武汉,,,,baymax6-
40640,4403,跟着恋恋去旅游,,,,凌云木LMX
40641,4403,成都香港，或没去过的好吃的地方,,,,bourbon
40642,4403,我和她的家乡——四川,,,,77
40643,4403,江浙沪！！！选礼拜六求求了,,,,KkkAwAiiii_卡卡
40644,4403,多来西安吧 上次来已经好久好久了,,,,成ke星xingxing 
40645,4403,漂亮的海边,,,,星荷Lotus 
40646,4403,来江苏扬州！恋子，我请你吃扬州炒饭啊。趁现在烟花三月快下扬州！,,,,缺牙巴贝壳
40647,4403,北京，我们真的搞个睡衣party吧,,,,苏格拉没有底
40648,4403,全世界。,,,,优雅气质小熊猫
40649,4403,广州！南方多一点吧，尽量能多去几站,,,,小太阳阳阳昂
40650,4403,郑州！真的很想在离自己最近的城市看一次姐的演出  而且姐已经好久没来过郑州了,,,,潮汐
40651,4403,山东！！！,,,,金盆洗手版的憨
40652,4403,杭州（浙、沪）,,,,HAN
40653,4403,马来西亚,,,,吃饭喝粥吧
40654,4403,江浙沪！希望刘恋的场子越开越大！,,,,那就吃颗糖好了_
40655,4403,北京北京,,,,Hasdeztwazi
40656,4403,我在长沙很想你！！！,,,,嘎嘣脆小靖
40657,4403,重庆！！！,,,,张文Rose
40658,4403,冬天的哈尔滨，姐姐来东北玩呀！,,,,咂酱面_
40659,4403,,,,,小能
40660,4403,广西！广西！广西！求求姐了，来一次广西吧！,,,,啦啦啦波小吉 
40661,4403,江浙沪！,,,,梦想是成为闲鱼王
40662,4403,东北 辽宁 我家（,,,,#85
40663,4403,北京！我今年终于来到北京读书了哦，开个有座的！五棵松！,,,,麻瓜小王
40664,4403,武汉武汉武汉武汉武汉武汉,,,,祈求白昼
40665,4403,长沙!长沙!长沙!(重要的事情说三遍) ,,,,老虎欣
40666,4403,郑州,,,,试图不熬夜
40667,4403,江苏江苏江苏。。。省内我将必达,,,,爪巴
40668,4403,我家！（不是）希望在广东 求求了,,,,蕊蕊要吃冰淇淋
40669,4403,哪里都行,,,,浣熊没有脑袋
40670,4403,江苏的所有城市,,,,明明乖乖
40671,4403,去哪儿都行,,,,嘟嘟
40672,4403,来山东好吗       <( ︶︶)>,,,,风沐凡尘
40673,4403,以后每年都能在昆明见到你,,,,华
40674,4403,去我没去过的地方,,,,梨糖
40675,4403,寒暑假来山东，其他时间去江苏好吗,,,,为堂
40676,4403,我能去到的地方，最好是广西！桂林想送自己钩的小马没成功，下次送钩得更好的东西！,,,,果冻
40677,4403,厦门,,,,恋恋许愿池
40678,4403,就算知道不可能 我还是想要很任性的许愿台湾,,,,阿赤
40679,4403,哪里都可以，不管在哪我会奔赴到场。,,,,可乐加冰
40680,4403,哪里都可以,,,,20190330一
40681,4403,在哪里都好。以前写信说过：在任意门被发明之前，就让我来当这个哆啦A梦吧。,,,,吃着菌儿
40682,4403,北京！重庆！成都！,,,,絮
40683,4403,从泰国飞过去好飞一点的地方吧，当然是曼谷最好了。不过最重要的还是时间吧，希望是周五周六，或者是泰国放假时候。,,,,星野
40684,4403,沈阳、大连,,,,美味蟹堡王
